Country,Region,Facility_Name,Renamed_Facility_Type,Facility_Owner,Latitude,Longitude,Location_Source
Zimbabwe,Manicaland,Odzi Rural Hospital,Rural Hospital,NGO/FBO,-18.8667,32.4,Geonames
Zimbabwe,Manicaland,St Andrews Rural Hospital,Rural Hospital,NGO/FBO,-18.9449,32.1872,Other
Zimbabwe,Manicaland,Bonda Rural Hospital,Rural Hospital,NGO/FBO,-18.8015,32.7137,Geonames
Zimbabwe,Manicaland,Old Mutare Rural Hospital,Rural Hospital,NGO/FBO,-18.9075,32.588,Other
Zimbabwe,Manicaland,St Barbaras Rural Hospital,Rural Hospital,NGO/FBO,-18.504,32.473,Other
Zimbabwe,Manicaland,Triashill Rural Hospital,Rural Hospital,NGO/FBO,-18.4353,32.473,Geonames
Zimbabwe,Manicaland,Tsonzo Rural Hospital,Rural Hospital,Government,-18.6884,32.6032,Geonames
Zimbabwe,Manicaland,Avilla Rural Hospital,Rural Hospital,NGO/FBO,-17.4695,32.787,Geonames
Zimbabwe,Manicaland,Elim Rural Hospital,Rural Hospital,NGO/FBO,-17.6031,32.7896,Geonames
Zimbabwe,Manicaland,Mt Mellery Rural Hospital,Rural Hospital,NGO/FBO,-17.9711,32.73,Google Earth
Zimbabwe,Manicaland,Regina Coeli Rural Hospital,Rural Hospital,NGO/FBO,-17.8689,32.885,Geonames
Zimbabwe,Mashonaland Central,Howard Rural Hospital,Rural Hospital,NGO/FBO,-17.5659,30.9943,Geonames
Zimbabwe,Mashonaland Central,Mvurwi Rural Hospital,Rural Hospital,Government,-17.0311,30.855,Geonames
Zimbabwe,Mashonaland Central,Rosa Rural Hospital,Rural Hospital,Government,-17.134,31.0473,Geonames
Zimbabwe,Mashonaland Central,Chitsungo Rural Hospital,Rural Hospital,NGO/FBO,-16.2799,30.4462,Geonames
Zimbabwe,Mashonaland Central,Karanda Rural Hospital,Rural Hospital,NGO/FBO,-16.6556,31.8396,Geonames
Zimbabwe,Mashonaland Central,Mary Mt Rural Hospital,Rural Hospital,NGO/FBO,-16.6667,32.4333,Geonames
Zimbabwe,Mashonaland Central,Madziwa Rural Hospital,Rural Hospital,Government,-16.9256,31.5388,Geonames
Zimbabwe,Mashonaland East,Chivu Rural Hospital,Rural Hospital,Government,-19.0211,30.8922,Geonames
Zimbabwe,Mashonaland East,Gandachibvuwa Rural Hospital,Rural Hospital,NGO/FBO,-19.0881,31.426,Other
Zimbabwe,Mashonaland East,Nharira Rural Hospital,Rural Hospital,Government,-19.0743,31.1712,Geonames
Zimbabwe,Mashonaland East,Chikwaka Rural Hospital,Rural Hospital,Government,-17.5521,31.4859,Geonames
Zimbabwe,Mashonaland East,St Mary's Rural Hospital,Rural Hospital,NGO/FBO,-18.689,31.686,Other
Zimbabwe,Mashonaland East,Chihota Rural Hospital,Rural Hospital,Government,-18.3896,31.365,Other
Zimbabwe,Mashonaland East,St Paul's Rural Hospital,Rural Hospital,NGO/FBO,-17.746,31.59,Other
Zimbabwe,Mashonaland East,Luisa Guidotti Rural Hospital,Rural Hospital,NGO/FBO,-17.394,32.2786,Other
Zimbabwe,Mashonaland East,Makosa Rural Hospital,Rural Hospital,Government,-17.2675,32.4716,Geonames
Zimbabwe,Mashonaland East,Nyadire Rural Hospital,Rural Hospital,NGO/FBO,-17.2242,32.2025,Geonames
Zimbabwe,Mashonaland East,Nyamuzuwe Rural Hospital,Rural Hospital,Government,-17.254,32.2542,Other
Zimbabwe,Mashonaland East,Beatrice Rural Hospital,Rural Hospital,Government,-18.2566,30.8558,Geonames
Zimbabwe,Mashonaland West,Mhondoro Rural Hospital,Rural Hospital,Government,-18.3183,30.5886,Geonames
Zimbabwe,Mashonaland West,Norton Selous Rural Hospital,Rural Hospital,NGO/FBO,-17.8833,30.7,Geonames
Zimbabwe,Mashonaland West,Chidamoyo Rural Hospital,Rural Hospital,NGO/FBO,-17.1483,29.1919,Geonames
Zimbabwe,Mashonaland West,Hurungwe Rural Hospital,Rural Hospital,Government,-16.5,29.5,Geonames
Zimbabwe,Mashonaland West,Mwami Rural Hospital,Rural Hospital,Government,-16.6717,29.7761,Geonames
Zimbabwe,Mashonaland West,Ngezi Rural Hospital,Rural Hospital,Government,-18.6542,30.6325,Geonames
Zimbabwe,Mashonaland West,Sanyati Rural Hospital,Rural Hospital,NGO/FBO,-18.0131,29.2907,Geonames
Zimbabwe,Mashonaland West,St Michaels Rural Hospital,Rural Hospital,NGO/FBO,-18.5597,30.6847,Geonames
Zimbabwe,Mashonaland West,Siakobvu Rural Hospital,Rural Hospital,Government,-17.1311,28.3642,Google Earth
Zimbabwe,Mashonaland West,Mhangura Christian Rural Hospital,Rural Hospital,NGO/FBO,-17.3796,30.0649,Other
Zimbabwe,Mashonaland West,Darwedale Rural Hospital,Rural Hospital,Government,-17.7167,30.55,Geonames
Zimbabwe,Mashonaland West,Father O'Hea Rural Hospital,Rural Hospital,NGO/FBO,-17.801,30.386,Other
Zimbabwe,Mashonaland West,Mutorashanga Rural Hospital,Rural Hospital,NGO/FBO,-17.1467,30.6764,Geonames
Zimbabwe,Mashonaland West,Raffingora Rural Hospital,Rural Hospital,Government,-17.0369,30.4306,Geonames
Zimbabwe,Mashonaland West,Zvimba Rural Hospital,Rural Hospital,Government,-17.6992,30.1989,Geonames
Zimbabwe,Masvingo,Bikita Rural Hospital,Rural Hospital,Government,-20.067,31.6065,GPS
Zimbabwe,Masvingo,Mashoko Rural Hospital,Rural Hospital,NGO/FBO,-20.5052,31.7506,Geonames
Zimbabwe,Masvingo,Silveira Rural Hospital,Rural Hospital,NGO/FBO,-20.0235,31.6868,Geonames
Zimbabwe,Masvingo,Chikombedzi Rural Hospital,Rural Hospital,NGO/FBO,-21.6749,31.3393,Geonames
Zimbabwe,Masvingo,Chivi Rural Hospital,Rural Hospital,Government,-20.5654,30.5463,Geonames
Zimbabwe,Masvingo,Chinyika Rural Hospital,Rural Hospital,Government,-19.6673,31.5452,Geonames
Zimbabwe,Masvingo,Chitando Rural Hospital,Rural Hospital,Government,-19.9072,31.2024,Geonames
Zimbabwe,Masvingo,Gutu Rural Hospital,Rural Hospital,Government,-19.5532,31.1622,Geonames
Zimbabwe,Masvingo,Gurajena Rural Hospital,Rural Hospital,Government,-19.7706,30.9031,Geonames
Zimbabwe,Masvingo,Nyajena Rural Hospital,Rural Hospital,Government,-20.6015,31.1673,GPS
Zimbabwe,Masvingo,Maranda Rural Hospital,Rural Hospital,NGO/FBO,-21.1458,30.3158,GPS
Zimbabwe,Masvingo,Musiso Rural Hospital,Rural Hospital,NGO/FBO,-20.4399,31.4399,Geonames
Zimbabwe,Matabeleland North,Kariangwe Rural Hospital,Rural Hospital,NGO/FBO,-17.9697,27.535,Encarta
Zimbabwe,Matabeleland North,Siabuwa Rural Hospital,Rural Hospital,Government,-17.4747,28.0439,Geonames
Zimbabwe,Matabeleland North,Lukosi Rural Hospital,Rural Hospital,Government,-18.3606,26.6278,Geonames
Zimbabwe,Matabeleland North,Lukunguni Rural Hospital,Rural Hospital,NGO/FBO,-18.0444,26.2283,Geonames
Zimbabwe,Matabeleland North,St Pauls Rural Hospital,Rural Hospital,NGO/FBO,-19.0203,28.1139,Other
Zimbabwe,Matabeleland North,Dakamela Rural Hospital,Rural Hospital,Government,-18.7972,28.6667,Other
Zimbabwe,Matabeleland North,Mbuma Rural Hospital,Rural Hospital,NGO/FBO,-18.9489,28.4417,Geonames
Zimbabwe,Matabeleland North,Phimula Rural Hospital,Rural Hospital,NGO/FBO,-19.5886,27.0949,Geonames
Zimbabwe,Matabeleland North,Sipepa Rural Hospital,Rural Hospital,Government,-19.2867,27.655,Geonames
Zimbabwe,Matabeleland South,Lady Barring Rural Hospital,Rural Hospital,Government,-20.3998,28.1437,Other
